12|11|N|H|N|H|H|C|N|O|C|C|O|H|0|8|5|4|6|1|7|8|5|11|6|2|0|9|6|9|10|2|5|3|8|5
12|11|N|H|N|H|H|H|C|C|O|H|N|H|7|5|10|7|0|9|2|11|7|3|0|1|7|4|8|10|2|6|0|6|10|2
12|11|N|H|N|H|H|H|C|N|H|O|N|C|0|6|7|6|0|11|0|5|2|8|7|10|7|4|2|11|2|1|9|3|9|10
12|11|N|H|N|H|H|H|H|H|N|C|H|C|11|10|11|3|8|0|11|7|9|11|2|5|8|2|0|4|0|6|2|1|8|9
12|11|N|H|N|H|N|H|H|H|C|C|C|N|0|10|0|9|0|8|9|3|9|7|11|10|10|1|11|4|4|6|4|2|9|5
12|11|N|H|N|N|H|O|H|H|C|O|C|H|5|2|3|1|0|11|5|6|0|7|2|3|0|8|3|4|10|8|2|10|9|8
12|11|N|H|N|N|H|O|H|H|C|O|C|H|5|2|3|1|9|10|0|11|5|6|0|7|2|3|0|8|3|4|10|8|2|10
12|11|N|H|N|O|C|H|N|C|H|H|N|H|10|2|6|7|3|10|6|11|4|5|3|4|0|9|4|1|6|0|0|8|2|7
12|11|N|H|N|O|H|C|H|H|H|H|C|O|2|0|10|9|0|1|2|5|11|6|2|10|10|8|10|4|11|5|0|7|3|5
12|11|N|H|O|C|C|H|C|H|H|H|H|H|4|1|2|5|3|8|2|3|0|11|3|7|6|4|6|9|4|10|0|6|4|3
12|11|N|H|O|C|H|C|H|N|H|H|C|C|11|4|10|6|10|3|7|11|3|5|7|10|11|8|7|9|2|0|0|3|11|1
12|11|N|H|O|C|H|H|C|O|N|N|H|C|8|1|0|6|9|11|8|3|7|11|2|3|8|5|9|6|0|10|11|3|9|4
12|11|N|H|O|C|H|H|H|C|H|H|C|N|7|1|3|5|7|8|7|3|3|6|0|4|2|7|2|11|0|3|11|10|0|9
12|11|N|H|O|C|H|N|N|C|C|H|H|H|6|8|6|9|3|7|6|11|0|10|3|1|5|8|0|5|2|7|0|3|3|4
12|11|N|H|O|C|N|H|H|O|N|C|O|C|10|0|7|6|2|4|8|11|11|3|0|3|8|5|2|1|11|9|4|9|7|8
12|11|N|H|O|C|N|N|H|O|C|H|H|N|3|6|2|11|3|1|0|5|7|0|4|8|8|9|2|3|0|8|4|11|3|10
12|11|N|H|O|C|N|N|O|C|H|H|N|H|2|10|3|9|3|1|0|5|3|11|6|0|7|3|4|7|7|8|0|7|4|10
12|11|N|H|O|C|O|C|H|N|N|H|H|O|0|3|4|0|11|8|7|9|7|1|2|8|5|6|5|10|8|5|7|3|4|5
12|11|N|H|O|C|O|H|H|C|N|H|C|N|3|6|4|7|4|3|11|8|0|3|2|7|7|10|10|9|0|11|10|5|10|1
12|11|N|H|O|H|C|C|C|N|H|O|H|H|5|1|0|4|9|0|5|3|5|4|6|8|2|4|6|5|6|11|9|7|0|10
12|11|N|H|O|H|C|C|H|C|H|N|H|N|7|6|9|4|7|1|7|10|9|0|2|0|11|7|4|5|4|8|4|3|11|9
12|11|N|H|O|H|C|C|H|C|O|O|H|N|7|10|5|7|7|4|7|1|11|5|5|3|8|4|2|0|9|0|5|6|11|0
12|11|N|H|O|H|C|C|O|H|H|O|C|H|0|10|6|5|6|7|4|10|0|11|9|1|9|5|2|5|5|4|2|3|0|8
12|11|N|H|O|H|C|H|H|H|H|H|C|C|0|7|0|11|0|6|4|8|11|10|2|9|0|4|11|5|4|3|11|1|2|4
12|11|N|H|O|H|C|H|N|C|H|H|H|C|2|11|11|3|4|7|11|9|0|10|4|1|0|6|2|7|11|8|0|4|4|5
12|11|N|H|O|H|C|N|N|O|H|H|C|H|7|0|5|6|4|10|5|4|5|0|10|11|4|8|10|3|4|9|2|0|6|1
12|11|N|H|O|H|C|N|O|H|C|O|C|N|6|4|0|10|8|3|0|11|9|5|5|10|6|8|8|1|10|4|2|4|8|7
12|11|N|H|O|H|H|C|H|C|O|N|H|C|0|5|7|4|9|6|2|11|9|7|7|10|0|11|8|0|8|1|9|5|7|3
12|11|N|H|O|H|H|H|C|C|Cl|H|C|H|6|5|2|7|10|1|7|6|0|6|10|4|2|10|6|3|7|9|7|11|8|10
12|11|N|H|O|H|H|H|C|C|O|H|C|H|6|5|2|7|10|1|7|6|0|6|10|4|2|10|6|3|7|9|8|0|7|11
12|11|N|H|O|H|H|H|C|C|O|H|H|C|2|7|6|5|11|4|11|1|11|10|6|7|6|9|8|0|0|3|8|7|0|11
12|11|N|H|O|H|H|O|C|C|C|N|N|H|7|8|9|11|2|7|10|6|0|8|9|6|10|7|5|6|8|4|10|1|9|3
12|11|N|H|O|H|H|O|C|C|C|N|N|H|7|8|9|11|2|7|10|6|0|8|9|6|5|0|10|7|8|4|10|1|9|3
12|11|N|H|O|H|N|H|N|O|C|C|O|N|0|8|2|4|11|3|6|1|7|8|11|9|6|4|0|9|6|9|10|4|11|5
12|11|N|H|O|H|O|C|N|O|H|C|O|C|4|6|7|5|0|11|9|3|10|6|6|11|7|9|9|1|11|5|2|5|9|8
12|11|N|H|O|O|C|C|O|H|H|H|C|C|11|1|2|3|0|8|2|4|6|4|5|11|0|10|11|4|0|5|3|7|5|9
12|11|N|H|O|O|C|H|H|C|H|C|N|H|4|8|3|9|4|5|10|7|10|6|2|0|7|1|7|9|10|4|4|11|0|7
12|11|N|H|O|O|C|H|H|H|H|C|H|H|9|8|2|5|9|11|3|7|3|0|2|4|0|10|0|4|4|1|4|9|9|6
12|11|N|H|O|O|O|C|C|H|H|H|C|C|11|1|3|4|0|8|3|5|6|11|0|10|11|5|0|6|4|7|2|10|6|9
12|11|N|N|C|H|C|H|H|H|H|C|O|C|1|7|10|0|2|8|9|2|2|6|1|3|11|4|0|4|1|4|2|5|11|9
12|11|N|N|C|H|C|N|H|H|H|H|C|C|1|8|2|9|10|2|2|7|1|3|11|4|0|4|1|4|2|6|11|10|5|10
12|11|N|N|C|H|H|H|H|H|O|H|C|C|1|3|11|0|2|5|1|11|0|6|2|9|8|10|8|2|11|10|0|4|2|7
12|11|N|N|C|H|O|C|H|O|H|N|H|C|7|5|2|11|5|8|5|3|2|6|7|11|4|2|5|10|0|2|0|1|1|9
12|11|N|N|C|H|O|C|H|O|H|O|H|C|7|5|2|11|5|8|5|3|2|6|7|11|9|11|4|2|5|10|0|2|0|1
12|11|N|N|C|N|H|H|C|H|H|H|H|H|6|8|0|3|1|2|3|11|2|5|0|2|3|9|0|4|1|6|6|10|6|7
12|11|N|N|C|O|H|H|C|N|H|H|C|H|6|9|10|2|1|10|1|4|3|6|3|10|7|2|6|8|7|0|2|11|2|5
12|11|N|N|H|C|C|H|H|C|H|O|N|H|3|7|9|4|1|4|9|0|10|7|10|6|0|3|1|11|10|2|1|8|3|5
12|11|N|N|H|C|C|H|H|O|O|H|H|N|3|9|7|0|4|10|8|0|3|6|11|2|1|3|8|11|1|11|1|4|4|5
12|11|N|N|H|C|H|C|C|N|Cl|H|H|H|1|3|0|10|7|11|1|6|5|2|1|5|7|6|8|0|5|4|0|3|5|9
12|11|N|N|H|C|H|C|H|C|C|H|H|O|0|7|3|10|8|3|3|9|5|8|0|5|8|4|0|6|5|2|11|1|1|5
12|11|N|N|H|C|H|C|H|H|H|H|C|N|0|6|11|3|5|3|0|10|11|8|0|9|1|7|10|2|1|5|5|10|11|4
12|11|N|N|H|C|H|H|H|C|O|C|H|H|3|6|3|11|9|4|1|0|0|2|3|9|1|3|8|7|9|5|9|7|0|10
12|11|N|N|H|C|H|H|H|O|N|C|O|C|1|4|10|0|7|6|8|11|1|2|11|3|0|3|1|3|8|5|11|9|7|8
12|11|N|N|H|C|N|H|H|H|O|N|C|C|1|5|8|7|9|11|1|2|11|3|0|3|1|3|9|6|11|10|4|10|8|9
12|11|N|N|H|C|O|C|H|H|N|H|H|H|0|3|8|6|5|7|1|5|4|5|0|9|4|10|0|2|8|11|8|3|1|3
12|11|N|N|H|H|C|C|H|N|H|H|C|H|0|5|4|10|0|8|1|4|7|9|1|5|7|5|7|6|4|2|0|11|4|3
12|11|N|N|H|H|C|O|H|O|C|O|H|H|4|10|1|3|0|8|1|8|8|6|5|0|7|0|9|4|4|11|8|4|9|2
12|11|N|N|H|H|H|C|C|H|H|H|O|N|5|7|1|6|5|9|0|11|0|6|5|4|0|5|1|3|10|1|11|2|10|8
12|11|N|N|H|H|H|C|H|C|C|H|O|O|10|8|11|5|5|7|1|5|7|4|1|0|7|9|0|8|1|3|7|6|0|2
12|11|N|N|H|H|H|C|H|C|H|N|H|C|11|2|1|5|11|6|0|11|11|4|1|3|9|7|0|5|7|10|1|8|9|5
12|11|N|N|H|H|H|C|H|N|N|H|C|C|7|10|0|10|1|8|7|11|1|11|5|2|0|9|1|5|5|6|7|4|5|3
12|11|N|N|H|H|H|C|H|N|O|C|C|O|5|10|11|10|7|5|5|3|7|1|0|6|11|9|8|10|0|9|5|4|0|2
12|11|N|N|H|H|H|H|C|C|H|H|N|H|7|6|1|7|0|10|7|11|0|2|6|4|7|8|10|5|10|3|1|0|6|9
12|11|N|N|H|H|H|H|C|H|O|C|H|N|6|10|9|2|9|4|8|0|6|9|6|7|11|3|1|6|9|5|8|11|1|11
12|11|N|N|H|H|H|H|C|N|H|H|H|N|11|1|0|4|6|10|1|7|11|0|0|3|11|6|7|2|7|5|6|8|6|9
12|11|N|N|H|H|H|H|N|H|C|H|C|N|1|9|0|3|6|2|1|8|1|5|11|8|0|10|11|6|0|4|6|7|11|10
12|11|N|N|H|H|H|H|N|O|H|C|N|C|11|3|10|9|6|9|6|11|0|9|10|8|7|1|11|5|0|4|10|1|11|2
12|11|N|N|H|H|H|N|C|H|N|C|C|O|6|10|11|10|8|6|6|3|8|1|0|7|11|9|1|5|0|9|6|4|0|2
12|11|N|N|H|H|H|N|H|C|N|C|H|O|8|5|11|9|8|9|1|7|5|6|1|0|0|9|5|10|1|4|8|2|0|3
12|11|N|N|H|H|H|N|H|C|N|C|H|O|8|5|8|9|11|7|1|7|5|6|1|0|0|9|5|10|1|4|8|2|0|3
12|11|N|N|H|H|H|O|H|C|C|O|H|C|8|6|5|3|0|11|11|7|8|2|7|8|1|11|0|10|8|4|5|0|9|7
12|11|N|N|H|H|N|H|C|H|N|C|H|H|1|5|8|6|0|2|6|10|4|6|0|3|1|11|1|9|4|7|4|0|8|9
12|11|N|N|H|H|N|H|O|O|C|C|H|H|6|1|4|10|4|11|1|9|7|8|4|8|6|3|0|5|0|9|0|2|1|8
12|11|N|N|H|H|N|H|O|O|H|H|C|C|1|2|11|0|4|9|1|11|0|5|7|10|1|4|11|10|0|3|4|8|6|10
12|11|N|N|H|H|O|C|C|H|O|C|H|H|4|3|0|9|9|6|5|11|5|7|5|2|1|9|1|5|0|10|4|0|8|6
12|11|N|N|H|H|O|H|O|N|C|C|H|H|7|8|0|10|1|3|8|11|0|5|6|9|1|9|7|1|7|0|4|8|9|2
12|11|N|N|H|H|O|N|O|H|C|O|C|H|6|0|5|0|8|2|8|7|9|10|5|11|1|10|4|0|8|3|9|8|5|10
12|11|N|N|H|N|C|O|H|N|H|H|H|O|7|6|7|4|5|10|11|2|1|4|0|9|7|3|5|3|0|8|0|4|11|3
12|11|N|N|H|N|H|H|H|H|C|H|C|N|10|5|8|2|11|3|8|9|11|8|8|6|10|7|11|10|3|1|10|4|1|0
12|11|N|N|H|N|N|O|H|H|H|H|C|C|5|1|3|11|10|6|4|2|3|1|4|11|4|8|0|11|0|7|10|9|3|10
12|11|N|N|H|O|Cl|C|H|C|N|H|O|Cl|10|5|1|7|0|5|1|9|11|8|4|8|0|6|0|2|1|5|8|7|3|7
12|11|N|N|H|O|H|C|N|H|H|N|C|C|1|7|3|6|9|11|1|4|11|5|0|5|1|5|9|8|3|2|11|10|6|10
12|11|N|N|H|O|H|H|C|H|N|C|C|O|6|10|11|10|8|6|6|4|8|1|0|7|11|9|3|9|0|9|6|5|0|2
12|11|N|N|H|O|O|H|H|H|C|O|C|N|9|8|8|10|9|5|4|0|1|10|10|7|10|6|0|8|1|11|8|2|3|0
12|11|N|N|N|C|N|H|H|H|H|O|C|H|9|10|4|0|0|8|0|7|1|5|4|3|1|6|2|11|2|1|2|10|3|10
12|11|N|N|N|H|O|H|H|H|C|O|C|N|9|8|8|10|9|5|4|0|1|10|10|7|10|6|0|8|1|11|11|2|8|3
12|11|N|N|O|C|H|H|H|O|C|H|C|H|1|0|7|0|2|1|10|9|7|8|10|5|8|11|1|10|8|4|8|6|10|3
12|11|N|N|O|C|O|H|H|N|O|N|C|H|7|10|8|9|0|3|7|5|4|3|1|3|7|6|1|11|4|10|2|10|0|9
12|11|N|N|O|H|H|C|C|O|H|C|H|H|9|10|9|8|2|6|0|1|1|5|7|4|0|9|5|6|7|6|5|3|9|11
12|11|N|N|O|H|H|H|C|H|H|C|O|H|9|5|2|11|10|6|0|7|6|9|0|3|1|0|2|1|9|4|1|6|9|8
12|11|N|N|O|H|N|H|C|H|O|H|H|C|0|3|2|10|8|11|1|11|2|6|4|1|4|6|0|9|4|5|0|11|1|7
12|11|N|N|O|H|O|H|C|H|C|H|N|N|10|6|1|3|10|0|4|0|1|8|6|8|6|9|2|8|6|5|11|10|1|7
12|11|N|N|O|O|Cl|H|N|C|C|H|H|H|6|9|6|7|0|5|0|8|1|8|2|7|6|10|3|8|1|7|4|0|1|11
12|11|N|N|O|O|C|H|H|C|H|N|H|O|11|9|1|4|0|4|2|9|1|8|0|6|3|4|0|10|7|5|9|7|1|7
12|11|N|O|C|C|H|C|O|O|O|N|H|C|0|5|9|11|6|11|1|2|7|5|8|3|9|5|0|10|11|2|9|4|0|3
12|11|N|O|C|C|H|O|H|C|H|H|H|H|5|0|3|8|7|11|0|9|5|3|7|6|7|2|3|4|0|10|7|3|1|2
12|11|N|O|C|C|H|O|H|N|H|H|C|H|10|8|7|10|10|4|10|11|5|3|5|2|7|3|7|0|1|2|3|9|3|6
12|11|N|O|C|C|O|H|N|H|H|H|H|C|11|9|4|3|11|8|4|2|2|11|6|3|6|0|1|2|11|7|3|10|3|5
12|11|N|O|C|C|O|O|H|C|H|O|H|N|9|2|11|2|1|7|3|10|5|2|11|7|1|3|4|7|11|0|3|8|3|6
12|11|N|O|C|H|C|C|H|N|H|H|O|H|4|9|10|7|0|2|5|4|1|7|0|6|4|8|5|3|7|5|0|5|4|11
12|11|N|O|C|H|C|C|H|N|H|O|H|H|1|6|0|7|4|2|1|4|2|11|4|10|9|7|2|3|2|8|0|5|0|4
12|11|N|O|C|H|C|H|H|C|H|H|O|H|4|7|1|2|0|8|7|5|0|9|1|11|7|6|4|2|4|3|10|7|0|4
12|11|N|O|C|H|H|C|H|H|H|H|C|N|2|3|2|10|10|8|11|6|2|9|10|4|0|5|0|2|1|5|0|11|11|7
12|11|N|O|C|H|H|C|N|H|H|H|N|H|2|3|6|4|10|7|6|5|2|9|6|11|0|5|0|2|1|5|0|10|10|8
12|11|N|O|C|H|N|C|C|N|H|H|H|H|6|8|2|11|5|6|2|3|0|4|1|5|7|10|7|5|0|6|2|9|7|2
12|11|N|O|C|H|N|C|O|H|H|H|C|H|4|2|2|11|2|10|5|3|6|7|5|8|4|0|1|2|1|5|6|10|5|9
12|11|N|O|C|N|H|N|C|H|H|H|H|O|2|8|5|2|1|3|6|4|5|6|0|2|6|10|11|3|0|3|5|9|0|7
12|11|N|O|C|N|N|H|O|C|H|H|N|H|2|11|2|5|1|2|0|4|2|9|1|4|6|0|3|7|7|8|0|7|3|10
12|11|N|O|C|N|N|N|H|H|H|H|H|O|2|8|4|2|5|10|1|3|5|2|0|2|5|6|11|3|0|3|4|9|0|7
12|11|N|O|C|O|C|H|H|H|C|H|H|H|4|5|4|9|0|8|8|3|3|11|1|2|0|10|0|6|1|7|8|4|8|2
12|11|N|O|C|O|C|H|H|H|C|H|H|O|4|5|4|9|0|8|3|2|1|2|11|4|0|10|0|6|1|7|8|4|8|2
12|11|N|O|C|O|H|C|C|H|N|H|H|H|1|7|0|8|3|6|5|2|1|5|2|11|5|10|2|4|2|9|0|6|0|5
12|11|N|O|C|O|H|C|H|N|H|H|C|H|10|9|1|5|2|4|7|11|2|8|2|6|3|10|5|2|0|7|7|5|0|10
12|11|N|O|C|O|H|H|C|H|C|H|H|N|11|8|11|4|8|2|6|9|0|2|2|7|6|8|1|6|3|11|3|10|1|5
12|11|N|O|H|C|C|C|N|H|O|H|H|C|0|3|3|7|1|4|5|3|5|2|8|11|6|5|6|4|3|10|5|9|0|11
12|11|N|O|H|C|H|H|H|C|H|N|H|O|0|3|0|6|1|7|9|5|0|4|3|7|1|8|11|2|9|7|11|3|9|10
12|11|N|O|H|C|H|H|H|C|N|C|H|O|9|5|7|4|11|3|7|9|8|0|9|10|8|7|8|2|9|6|1|3|1|7
12|11|N|O|H|C|N|C|Cl|H|H|C|O|H|6|9|3|11|0|5|5|2|3|7|4|9|10|0|1|4|3|5|9|8|3|9
12|11|N|O|H|C|N|H|H|C|O|H|O|O|4|7|3|2|3|9|11|4|7|6|0|7|1|0|3|5|10|4|7|3|8|0
12|11|N|O|H|C|N|N|O|C|H|H|N|H|3|9|3|2|0|5|3|11|6|0|1|5|7|3|4|7|7|8|0|7|4|10
12|11|N|O|H|C|N|N|O|C|H|H|N|H|3|9|3|2|0|5|3|11|6|0|7|3|4|7|7|8|0|7|1|4|4|10
12|11|N|O|H|C|O|H|C|H|N|H|C|H|10|9|1|6|0|3|3|2|3|5|3|7|8|11|4|10|0|8|8|6|0|10
12|11|N|O|H|C|O|H|H|H|H|H|H|C|3|7|11|9|1|3|3|5|4|0|1|0|11|10|4|8|11|2|0|11|3|6
12|11|N|O|H|H|C|C|H|H|C|N|O|H|5|11|8|6|10|4|9|0|5|7|9|8|9|3|5|2|4|5|1|4|1|8
12|11|N|O|H|H|C|H|C|O|C|N|N|C|11|8|1|6|0|11|7|6|4|3|4|5|0|9|6|11|1|4|10|8|4|2
12|11|N|O|H|H|C|H|H|C|H|H|H|C|0|5|1|11|7|9|7|11|4|8|4|3|0|4|7|4|11|6|0|2|7|10
12|11|N|O|H|H|C|H|H|C|H|O|H|H|4|7|9|5|4|3|0|2|7|8|0|6|0|4|7|11|4|10|1|7|1|9
12|11|N|O|H|H|C|H|H|H|N|O|C|O|10|2|4|5|1|0|9|0|11|7|8|0|11|10|8|4|4|10|10|6|4|3
12|11|N|O|H|H|C|H|H|N|N|O|O|C|9|5|11|3|9|4|1|4|11|6|10|7|0|7|10|2|0|11|11|4|7|8
12|11|N|O|H|H|C|N|H|H|C|O|H|C|9|5|1|0|11|3|5|8|4|8|4|2|9|11|11|6|11|10|0|4|8|7
12|11|N|O|H|H|C|O|C|H|H|C|N|H|6|11|9|7|10|0|5|0|6|8|10|9|10|3|6|2|4|6|1|4|1|9
12|11|N|O|H|H|H|H|C|C|H|O|C|C|9|6|1|8|11|6|0|2|9|0|11|10|10|7|10|5|0|3|1|7|11|4
12|11|N|O|H|H|H|O|C|H|C|H|H|C|6|11|8|6|1|0|8|4|8|2|1|3|11|9|11|10|5|0|0|8|11|7
12|11|N|O|H|H|N|H|H|C|C|N|H|H|4|8|4|7|7|10|9|8|7|5|4|0|9|3|0|2|7|11|1|8|0|6
12|11|N|O|H|H|N|H|H|C|H|H|N|C|4|10|1|6|7|11|0|9|10|11|10|8|0|7|1|4|7|2|0|3|7|5
12|11|N|O|H|H|N|H|H|H|C|C|C|N|0|10|0|9|0|8|9|3|9|7|11|10|10|2|11|4|4|6|9|5|1|8
12|11|N|O|H|H|O|H|O|C|H|N|O|C|1|8|1|11|7|5|0|11|4|9|7|3|10|11|9|7|0|2|0|7|6|9
12|11|N|O|H|N|C|H|C|N|H|N|O|H|0|8|3|5|10|6|3|6|0|9|6|2|4|11|3|0|1|4|7|4|9|7
12|11|N|O|H|O|C|N|H|O|C|H|H|N|4|6|3|11|4|2|7|0|5|8|8|9|3|4|0|8|1|5|5|11|4|10
12|11|N|O|H|O|C|N|N|H|C|H|H|N|4|7|3|11|4|2|0|6|1|6|5|8|8|9|3|4|0|8|5|11|4|10
12|11|N|O|H|O|C|N|O|C|H|H|N|H|3|10|4|9|4|2|4|11|6|0|7|4|5|7|7|8|0|7|1|5|5|10
12|11|N|O|H|O|H|H|C|H|N|N|C|C|8|10|0|9|8|11|0|11|6|2|1|10|0|6|6|7|3|11|8|5|6|4
12|11|N|O|H|O|H|H|C|H|N|N|C|C|8|10|0|9|8|11|0|11|6|2|1|10|0|6|6|7|8|5|3|9|6|4
12|11|N|O|H|O|H|H|H|H|C|H|H|C|0|6|11|10|11|7|3|8|1|0|1|3|11|4|0|11|8|5|8|9|8|2
12|11|N|O|N|H|O|H|H|N|O|C|H|C|2|5|7|11|2|3|4|11|2|11|8|9|0|6|7|10|1|9|0|7|0|9
12|11|N|O|O|C|C|H|N|N|O|H|H|H|6|4|1|5|0|7|6|10|2|4|1|3|3|11|8|7|6|9|0|4|0|3
12|11|N|O|O|C|C|O|H|C|H|O|H|H|0|11|0|3|3|4|9|10|7|6|2|4|5|4|7|8|1|3|0|7|9|7
12|11|N|O|O|C|C|O|H|C|N|H|O|H|5|4|5|11|2|0|10|4|8|3|7|9|8|7|7|4|7|6|1|3|8|0
12|11|N|O|O|C|O|O|H|H|H|C|H|C|0|6|3|10|1|11|5|11|2|9|3|8|11|3|4|9|0|9|3|7|5|0
12|11|N|O|O|H|H|C|H|H|N|O|C|O|8|4|1|5|9|10|0|7|2|5|11|10|9|0|8|3|0|6|2|8|5|10
12|11|N|O|O|H|H|H|O|C|C|O|H|C|1|3|2|8|7|5|7|8|7|10|1|11|7|11|9|0|6|11|0|4|9|8
12|11|N|O|O|H|N|H|C|C|H|H|O|C|1|4|1|3|10|8|4|5|11|6|11|7|10|7|4|11|6|9|2|7|0|6
12|11|N|O|O|O|O|H|H|H|C|H|C|C|0|7|1|11|8|5|4|11|8|9|2|10|2|8|3|10|0|10|8|6|4|0
12|11|O|Cl|C|C|H|H|O|O|H|H|H|C|2|4|3|2|0|11|1|2|6|8|3|11|7|3|6|11|7|10|2|9|3|5
12|11|O|Cl|C|H|H|O|Cl|C|H|C|H|H|7|4|7|8|5|10|1|2|9|2|0|2|9|7|5|9|0|11|6|2|7|3
12|11|O|Cl|H|H|H|H|H|C|C|C|H|Cl|9|7|9|3|7|2|11|8|7|4|0|5|7|6|9|10|9|8|1|8|0|8
12|11|O|C|Cl|H|C|O|H|H|H|H|C|H|5|4|0|10|4|7|10|11|10|6|1|8|1|3|2|10|4|9|5|1|0|4
12|11|O|C|C|C|H|H|H|N|H|C|O|N|7|9|2|4|10|3|3|9|0|6|2|8|0|7|11|1|10|2|2|5|9|1
12|11|O|C|C|H|C|Cl|H|H|Cl|H|O|H|10|1|2|4|8|4|5|1|0|2|0|9|10|11|4|3|2|1|2|6|1|7
12|11|O|C|C|H|C|H|H|H|N|H|C|O|1|4|8|2|1|10|4|9|2|6|0|10|4|5|2|7|0|3|4|2|11|8
12|11|O|C|C|H|C|H|O|H|H|H|N|H|1|5|2|1|0|2|6|3|10|4|4|2|10|11|4|9|0|6|1|8|10|7
12|11|O|C|C|H|C|O|H|H|H|H|O|H|5|4|10|1|2|4|0|2|0|9|10|11|5|8|4|3|2|1|2|6|1|7
12|11|O|C|C|H|C|O|H|O|H|H|C|O|7|4|11|3|2|9|10|2|0|2|10|6|5|1|1|4|1|10|0|8|11|4
12|11|O|C|C|H|H|C|H|H|C|O|H|H|5|7|1|5|5|8|5|3|0|1|8|6|1|2|9|10|8|11|0|4|9|1
12|11|O|C|C|H|H|C|H|O|O|C|H|H|1|6|2|1|0|2|7|4|5|9|5|2|5|11|8|9|8|3|0|7|1|10
12|11|O|C|C|H|H|H|H|H|C|P|H|H|2|6|1|3|2|5|0|2|8|1|2|8|1|11|9|10|9|4|9|0|1|7
12|11|O|C|C|H|H|N|H|H|N|H|H|H|5|6|1|2|2|7|0|4|8|10|2|11|5|9|1|3|1|8|0|2|8|5
12|11|O|C|C|H|H|N|H|N|C|O|H|C|0|8|9|8|7|5|7|2|0|3|1|10|1|4|2|1|2|8|2|11|1|6
12|11|O|C|C|H|H|N|N|H|N|C|H|C|0|9|6|5|8|6|8|2|0|3|1|10|1|4|2|1|2|9|2|11|1|7
12|11|O|C|C|H|H|N|O|C|H|H|H|C|11|1|5|11|6|7|0|7|2|9|2|4|1|8|6|5|2|10|7|2|5|3
12|11|O|C|C|H|H|N|O|H|N|C|H|C|0|9|8|5|8|2|6|11|0|3|1|10|1|4|2|1|2|9|2|11|1|7
12|11|O|C|C|H|H|O|H|H|H|C|N|H|0|1|10|1|2|9|9|7|9|4|2|3|0|2|5|10|1|6|2|8|9|11
12|11|O|C|C|H|O|H|O|H|H|N|C|H|9|11|2|8|9|1|0|10|0|3|2|5|2|7|4|2|6|1|1|10|4|9
12|11|O|C|C|H|O|O|H|H|H|O|C|N|10|2|0|3|0|2|9|2|11|8|10|4|4|7|5|1|11|10|11|1|1|6
12|11|O|C|C|N|C|N|H|N|H|O|O|O|11|7|10|3|4|2|1|8|5|2|3|4|9|7|7|1|0|3|4|1|4|6
12|11|O|C|C|N|C|O|H|C|H|O|H|H|1|8|4|1|2|11|2|4|3|1|2|7|5|7|5|10|0|7|9|4|2|6
12|11|O|C|C|O|H|H|C|O|H|H|O|C|11|4|10|9|0|2|1|8|11|2|3|1|11|6|10|2|0|5|6|1|7|6
12|11|O|C|C|O|H|H|N|H|H|H|C|H|6|4|2|9|0|1|6|8|2|10|2|6|0|7|10|5|10|11|2|1|3|1
12|11|O|C|C|O|H|H|N|H|H|O|H|H|3|2|3|11|9|7|1|4|6|8|1|2|0|5|9|2|6|10|0|2|6|1
12|11|O|C|H|Cl|C|H|C|H|H|H|H|H|4|5|6|11|1|4|1|6|6|8|6|2|0|1|4|7|3|0|4|10|1|9
12|11|O|C|H|Cl|H|H|N|C|C|N|O|Cl|7|5|9|1|3|8|0|6|10|1|8|2|11|8|9|6|7|4|7|8|9|7
12|11|O|C|H|C|Cl|H|O|O|H|H|C|Cl|3|9|1|8|0|10|7|1|1|2|7|10|11|0|6|10|1|3|3|5|4|3
12|11|O|C|H|C|H|H|C|H|H|N|Cl|H|3|4|9|3|0|1|3|8|9|1|6|11|1|6|6|7|3|5|6|2|10|9
12|11|O|C|H|C|H|H|N|N|C|H|N|H|7|3|10|6|7|11|1|9|6|4|0|8|10|5|1|8|10|8|7|1|6|2
12|11|O|C|H|C|H|H|N|N|C|H|N|H|7|3|10|6|7|11|6|4|1|9|0|3|10|5|1|8|10|8|7|1|6|2
12|11|O|C|H|C|H|N|C|H|O|O|H|N|11|3|0|3|11|1|6|10|5|6|11|4|6|7|9|1|6|1|8|3|0|2
12|11|O|C|H|C|H|O|O|O|C|H|N|H|5|9|5|8|10|4|10|2|3|8|10|1|0|3|1|11|7|3|6|8|0|1
12|11|O|C|H|C|N|H|O|N|H|H|N|H|3|9|0|4|6|1|3|5|3|11|10|8|10|2|7|1|6|3|7|4|10|1
12|11|O|C|H|C|N|O|C|H|H|N|H|H|1|7|4|3|6|2|9|6|4|8|4|1|9|1|3|10|9|11|0|3|5|6
12|11|O|C|H|C|O|H|H|C|H|O|H|H|4|3|4|11|9|8|1|6|1|3|0|5|9|3|1|7|0|3|7|2|7|10
12|11|O|C|H|H|Cl|C|N|H|C|H|H|H|5|3|5|7|6|10|8|1|6|8|0|1|8|5|6|9|0|11|4|1|5|2
12|11|O|C|H|H|C|C|H|H|H|H|O|N|11|5|5|1|1|6|5|9|1|3|10|11|5|4|4|2|0|11|4|7|4|8
12|11|O|C|H|H|C|H|Cl|H|C|N|Cl|H|6|8|9|5|4|3|10|8|4|8|0|11|4|1|9|7|0|4|9|1|8|2
